user_id,segment,total_orders,total_spend,cancellation_rate,total_events,viewed_products,completed_orders
U000444,2,1.0,967.83,0.0,10.0,10.0,0.0
U000445,0,2.0,1533.04,0.5,6.0,6.0,0.0
U000446,2,2.0,1822.1,0.0,11.0,11.0,0.0
U000447,1,1.0,670.94,0.0,8.0,8.0,0.0
U000448,1,1.0,332.16,0.0,5.0,5.0,0.0
U000449,2,1.0,147.5,0.0,9.0,9.0,0.0
U000450,1,0.0,0.0,0.0,6.0,6.0,0.0
U000451,2,1.0,93.62,0.0,9.0,9.0,1.0
U000452,2,3.0,3226.6,0.6666666666666666,13.0,13.0,0.0
U000453,2,4.0,2867.02,0.0,11.0,11.0,0.0
U000454,2,1.0,28.6,0.0,9.0,9.0,0.0
U000455,0,2.0,2153.58,0.5,4.0,4.0,1.0
U000456,3,5.0,4654.51,0.0,8.0,8.0,1.0
U000457,0,2.0,1716.25,0.5,9.0,9.0,0.0
U000458,3,6.0,5533.08,0.16666666666666666,10.0,10.0,1.0
U000459,1,0.0,0.0,0.0,8.0,8.0,0.0
U000460,1,1.0,414.82,0.0,6.0,6.0,0.0
U000461,1,1.0,61.2,0.0,7.0,7.0,0.0
U000462,1,3.0,1277.8200000000002,0.0,4.0,4.0,0.0
U000463,1,3.0,479.29,0.0,6.0,6.0,0.0
U000464,3,5.0,1804.59,0.0,8.0,8.0,2.0
U000465,2,1.0,329.76,0.0,11.0,11.0,0.0
U000466,0,2.0,1894.39,0.5,8.0,8.0,0.0
U000467,1,1.0,187.75,0.0,5.0,5.0,0.0
U000468,1,2.0,585.12,0.0,6.0,6.0,0.0
U000469,1,1.0,389.67,0.0,5.0,5.0,0.0
U000470,1,1.0,2654.98,0.0,3.0,3.0,0.0
U000471,0,2.0,343.57,0.5,7.0,7.0,1.0
U000472,1,2.0,210.64000000000001,0.0,6.0,6.0,0.0
U000473,0,2.0,2154.47,1.0,8.0,8.0,0.0
U000474,1,1.0,233.7,0.0,1.0,1.0,0.0
U000475,2,1.0,439.64,0.0,11.0,11.0,1.0
U000476,1,1.0,142.27,0.0,5.0,5.0,1.0
U000477,1,1.0,7.76,0.0,5.0,5.0,0.0
U000478,2,1.0,364.22,0.0,10.0,10.0,0.0
U000479,1,2.0,951.74,0.0,3.0,3.0,2.0
U000480,2,2.0,100.95,0.0,9.0,9.0,0.0
U000481,3,5.0,6718.030000000001,0.4,6.0,6.0,1.0
U000482,3,4.0,4873.740000000001,0.0,10.0,10.0,2.0
U000483,1,0.0,0.0,0.0,7.0,7.0,0.0
U000484,3,4.0,3434.1200000000003,0.25,9.0,9.0,0.0
U000485,1,1.0,214.12,0.0,8.0,8.0,1.0
U000486,2,3.0,1472.21,0.0,10.0,10.0,1.0
U000487,2,3.0,650.98,0.0,12.0,12.0,1.0
U000488,1,2.0,265.07,0.5,3.0,3.0,0.0
U000489,1,1.0,313.89,0.0,8.0,8.0,0.0
U000490,1,3.0,460.73,0.0,6.0,6.0,1.0
U000491,1,1.0,39.15,0.0,8.0,8.0,0.0
U000492,0,4.0,803.3199999999999,0.5,7.0,7.0,0.0
U000493,1,3.0,561.3599999999999,0.3333333333333333,5.0,5.0,0.0
U000494,3,2.0,2503.3399999999997,0.0,8.0,8.0,1.0
U000495,1,0.0,0.0,0.0,5.0,5.0,0.0
U000496,3,4.0,1417.8600000000001,0.25,9.0,9.0,0.0
U000497,1,0.0,0.0,0.0,7.0,7.0,0.0
U000498,0,1.0,231.62,1.0,6.0,6.0,0.0
U000499,2,2.0,683.9399999999999,0.0,9.0,9.0,0.0
U000500,2,1.0,449.68,1.0,16.0,16.0,0.0
U000501,2,0.0,0.0,0.0,9.0,9.0,0.0
U000502,2,0.0,0.0,0.0,9.0,9.0,0.0
U000503,1,3.0,130.01,0.3333333333333333,7.0,7.0,1.0
U000504,0,1.0,473.37,1.0,8.0,8.0,0.0
U000505,2,1.0,1628.6,0.0,9.0,9.0,0.0
U000506,0,1.0,24.66,1.0,5.0,5.0,0.0
U000507,1,2.0,950.77,0.5,1.0,1.0,0.0
U000508,0,3.0,1874.2,0.3333333333333333,7.0,7.0,0.0
U000509,2,0.0,0.0,0.0,9.0,9.0,0.0
U000510,3,5.0,4310.59,0.2,9.0,9.0,1.0
U000511,0,3.0,3866.1499999999996,0.6666666666666666,4.0,4.0,0.0
U000512,2,2.0,3456.06,0.0,11.0,11.0,0.0
U000513,1,3.0,1922.6200000000001,0.0,5.0,5.0,0.0
U000514,2,3.0,1344.37,0.0,13.0,13.0,2.0
U000515,2,3.0,435.77,0.0,13.0,13.0,1.0
U000516,0,2.0,202.91,1.0,6.0,6.0,0.0
U000517,0,3.0,1755.95,0.6666666666666666,7.0,7.0,0.0
U000518,3,4.0,2015.2800000000002,0.0,6.0,6.0,0.0
U000519,1,1.0,2326.46,0.0,3.0,3.0,0.0
U000520,1,1.0,134.71,0.0,2.0,2.0,0.0
U000521,1,1.0,2235.22,0.0,8.0,8.0,1.0
U000522,2,1.0,143.16,0.0,9.0,9.0,1.0
U000523,1,0.0,0.0,0.0,8.0,8.0,0.0
U000524,3,5.0,6342.0599999999995,0.2,8.0,8.0,3.0
U000525,1,2.0,368.68,0.0,8.0,8.0,0.0
U000526,1,3.0,432.89,0.0,5.0,5.0,0.0
U000527,1,2.0,1261.04,0.0,8.0,8.0,0.0
U000528,3,3.0,3679.79,0.3333333333333333,10.0,10.0,0.0
U000529,1,0.0,0.0,0.0,8.0,8.0,0.0
U000530,2,1.0,395.47,0.0,9.0,9.0,1.0
U000531,0,3.0,4429.129999999999,0.6666666666666666,9.0,9.0,0.0
U000532,3,3.0,4137.25,0.0,6.0,6.0,1.0
U000533,3,4.0,1143.6599999999999,0.0,4.0,4.0,1.0
U000534,2,1.0,951.9,0.0,13.0,13.0,0.0
U000535,3,5.0,1409.86,0.4,6.0,6.0,1.0
U000536,1,3.0,770.4599999999999,0.0,3.0,3.0,1.0
U000537,1,1.0,110.56,0.0,6.0,6.0,0.0
U000538,2,1.0,680.86,0.0,14.0,14.0,0.0
U000539,1,2.0,1147.75,0.0,7.0,7.0,1.0
U000540,2,1.0,205.33,0.0,9.0,9.0,1.0
U000541,1,1.0,915.67,0.0,7.0,7.0,0.0
U000542,1,2.0,913.1899999999999,0.0,8.0,8.0,1.0
U000543,1,0.0,0.0,0.0,5.0,5.0,0.0
U000544,1,3.0,1120.28,0.3333333333333333,4.0,4.0,0.0
U000545,3,4.0,641.36,0.25,8.0,8.0,2.0
U000546,3,3.0,7244.51,0.3333333333333333,7.0,7.0,1.0
U000547,1,1.0,1092.14,0.0,5.0,5.0,0.0
U000548,1,2.0,1525.54,0.0,5.0,5.0,0.0
U000549,1,1.0,490.18,0.0,7.0,7.0,1.0
U000550,2,1.0,89.47,0.0,9.0,9.0,0.0
U000551,1,0.0,0.0,0.0,8.0,8.0,0.0
U000552,2,0.0,0.0,0.0,9.0,9.0,0.0
U000553,1,3.0,612.96,0.3333333333333333,4.0,4.0,1.0
U000554,1,0.0,0.0,0.0,8.0,8.0,0.0
U000555,2,1.0,52.53,0.0,10.0,10.0,1.0
U000556,1,0.0,0.0,0.0,8.0,8.0,0.0
U000557,0,1.0,94.59,1.0,5.0,5.0,0.0
U000558,2,0.0,0.0,0.0,10.0,10.0,0.0
U000559,1,1.0,493.96,0.0,4.0,4.0,0.0
U000560,1,2.0,2564.86,0.0,7.0,7.0,0.0
U000561,0,1.0,438.93,1.0,13.0,13.0,0.0
U000562,2,1.0,168.05,0.0,9.0,9.0,1.0
U000563,2,2.0,612.93,0.0,9.0,9.0,0.0
U000564,3,7.0,7888.82,0.0,4.0,4.0,1.0
U000565,2,3.0,314.03,0.3333333333333333,11.0,11.0,0.0
U000566,1,1.0,407.14,0.0,7.0,7.0,0.0
U000567,3,3.0,8753.35,0.0,2.0,2.0,2.0
U000568,3,4.0,586.65,0.25,7.0,7.0,1.0
U000569,1,1.0,1199.62,0.0,7.0,7.0,0.0
U000570,3,5.0,1365.46,0.2,14.0,14.0,3.0
U000571,3,2.0,2339.2,0.0,9.0,9.0,1.0
U000572,2,3.0,840.9499999999999,0.3333333333333333,11.0,11.0,0.0
U000573,3,5.0,734.34,0.0,7.0,7.0,0.0
U000574,1,1.0,18.79,0.0,7.0,7.0,0.0
U000575,1,1.0,354.81,0.0,7.0,7.0,0.0
U000576,2,1.0,339.93,0.0,13.0,13.0,0.0
U000577,0,1.0,300.24,1.0,6.0,6.0,0.0
U000578,1,1.0,1894.08,0.0,7.0,7.0,0.0
U000579,1,0.0,0.0,0.0,1.0,1.0,0.0
U000580,2,0.0,0.0,0.0,9.0,9.0,0.0
U000581,1,1.0,449.08,0.0,5.0,5.0,0.0
U000582,1,2.0,959.3000000000001,0.0,7.0,7.0,0.0
U000583,3,3.0,3122.15,0.0,13.0,13.0,2.0
U000584,2,0.0,0.0,0.0,10.0,10.0,0.0
U000585,2,1.0,1283.78,0.0,11.0,11.0,0.0
U000586,2,2.0,1356.5100000000002,0.0,9.0,9.0,1.0
U000587,1,0.0,0.0,0.0,7.0,7.0,0.0
U000588,1,2.0,635.4300000000001,0.0,8.0,8.0,1.0
U000589,0,2.0,545.98,0.5,5.0,5.0,0.0
U000590,2,0.0,0.0,0.0,12.0,12.0,0.0
U000591,1,2.0,1191.73,0.0,8.0,8.0,1.0
U000592,2,0.0,0.0,0.0,10.0,10.0,0.0
U000593,2,0.0,0.0,0.0,9.0,9.0,0.0
U000594,3,5.0,1747.74,0.0,6.0,6.0,1.0
U000595,0,3.0,568.9300000000001,0.3333333333333333,6.0,6.0,0.0
U000596,2,1.0,236.77,0.0,14.0,14.0,0.0
U000597,3,3.0,130.13,0.0,10.0,10.0,2.0
U000598,0,1.0,31.74,1.0,4.0,4.0,0.0
U000599,1,2.0,2666.33,0.0,8.0,8.0,0.0
U000600,1,1.0,3941.36,0.0,7.0,7.0,0.0
U000601,1,0.0,0.0,0.0,2.0,2.0,0.0
U000602,2,1.0,20.41,0.0,17.0,17.0,0.0
U000603,1,0.0,0.0,0.0,6.0,6.0,0.0
U000604,2,1.0,69.1,0.0,11.0,11.0,0.0
U000605,1,3.0,724.92,0.3333333333333333,4.0,4.0,1.0
U000606,3,5.0,2514.73,0.4,11.0,11.0,1.0
U000607,3,2.0,2662.66,0.5,9.0,9.0,1.0
U000608,1,3.0,668.75,0.3333333333333333,6.0,5.0,1.0
U000609,0,1.0,97.72,1.0,5.0,5.0,0.0
U000610,3,5.0,3730.1,0.2,7.0,7.0,2.0
U000611,3,3.0,3252.5299999999997,0.0,5.0,5.0,0.0
U000612,3,3.0,3977.42,0.0,5.0,5.0,0.0
U000613,0,1.0,37.59,1.0,11.0,11.0,0.0
U000614,2,2.0,1075.1100000000001,0.0,13.0,13.0,1.0
U000615,2,1.0,348.1,0.0,11.0,11.0,0.0
U000616,2,2.0,2498.48,0.0,10.0,10.0,0.0
U000617,1,0.0,0.0,0.0,7.0,7.0,0.0
U000618,1,4.0,192.32999999999998,0.25,6.0,6.0,0.0
U000619,2,2.0,269.09999999999997,0.0,9.0,9.0,1.0
U000620,3,4.0,1553.37,0.25,6.0,6.0,0.0
U000621,2,4.0,463.78,0.25,9.0,9.0,0.0
U000622,1,2.0,630.0799999999999,0.0,5.0,5.0,0.0
U000623,3,3.0,897.53,0.0,11.0,11.0,3.0
U000624,2,2.0,81.65,0.5,11.0,11.0,0.0
U000625,2,1.0,101.9,0.0,11.0,11.0,1.0
U000626,1,0.0,0.0,0.0,8.0,8.0,0.0
U000627,0,3.0,361.71000000000004,0.3333333333333333,8.0,8.0,0.0
U000628,2,1.0,996.18,0.0,9.0,9.0,1.0
U000629,2,1.0,186.51,0.0,10.0,10.0,1.0
U000630,2,2.0,961.04,0.0,9.0,9.0,0.0
U000631,3,6.0,4932.2,0.16666666666666666,5.0,5.0,1.0
U000632,0,2.0,226.63,0.5,7.0,7.0,0.0
U000633,2,2.0,1799.56,0.0,11.0,11.0,0.0
U000634,2,3.0,1384.15,0.0,11.0,11.0,1.0
U000635,1,0.0,0.0,0.0,5.0,5.0,0.0
U000636,3,3.0,1325.24,0.0,7.0,7.0,1.0
U000637,0,1.0,474.14,1.0,10.0,10.0,0.0
U000638,3,5.0,3292.8099999999995,0.2,6.0,6.0,1.0
U000639,1,1.0,197.0,0.0,4.0,4.0,0.0
U000640,2,3.0,1188.67,0.3333333333333333,11.0,11.0,0.0
U000641,1,1.0,58.5,0.0,8.0,8.0,0.0
U000642,3,4.0,2274.44,0.25,4.0,4.0,1.0
U000643,2,2.0,319.24,0.0,11.0,11.0,1.0
U000644,2,1.0,61.59,0.0,10.0,10.0,1.0
U000645,3,6.0,2385.6400000000003,0.16666666666666666,6.0,6.0,1.0
U000646,1,3.0,854.92,0.0,7.0,7.0,0.0
U000647,2,1.0,646.37,0.0,12.0,12.0,0.0
U000648,1,1.0,1197.44,0.0,8.0,8.0,0.0
U000649,3,3.0,3622.77,0.3333333333333333,4.0,4.0,0.0
U000650,3,4.0,911.5,0.25,11.0,11.0,2.0
U000651,1,1.0,27.81,0.0,7.0,7.0,1.0
U000652,2,1.0,394.14,0.0,9.0,9.0,0.0
U000653,0,4.0,582.07,0.5,6.0,6.0,0.0
U000654,3,3.0,1956.54,0.3333333333333333,7.0,7.0,1.0
U000655,1,1.0,454.19,0.0,4.0,4.0,0.0
U000656,1,2.0,490.46999999999997,0.0,6.0,6.0,0.0
U000657,0,1.0,130.95,1.0,8.0,8.0,0.0
U000658,0,2.0,725.48,0.5,6.0,6.0,0.0
U000659,3,5.0,2576.19,0.4,8.0,8.0,0.0
U000660,1,0.0,0.0,0.0,8.0,8.0,0.0
U000661,1,1.0,1186.09,0.0,7.0,7.0,0.0
U000662,2,0.0,0.0,0.0,10.0,9.0,0.0
U000663,1,1.0,59.15,0.0,8.0,8.0,0.0
U000664,0,1.0,746.45,1.0,3.0,3.0,0.0
U000665,1,2.0,407.65999999999997,0.5,3.0,3.0,0.0
U000666,0,2.0,1357.76,0.5,5.0,5.0,0.0
U000667,2,1.0,1057.09,0.0,11.0,11.0,0.0
U000668,0,2.0,443.40000000000003,0.5,9.0,9.0,0.0
U000669,3,4.0,3320.19,0.25,9.0,9.0,1.0
U000670,0,1.0,775.52,1.0,5.0,5.0,0.0
U000671,3,4.0,2325.21,0.25,1.0,1.0,1.0
U000672,2,1.0,36.95,0.0,9.0,9.0,1.0
U000673,2,2.0,633.5,0.0,9.0,9.0,0.0
U000674,1,1.0,345.2,0.0,5.0,5.0,0.0
U000675,3,3.0,5909.7300000000005,0.0,10.0,10.0,1.0
U000676,1,3.0,1008.35,0.0,3.0,3.0,1.0
U000677,2,4.0,1154.95,0.0,11.0,11.0,1.0
U000678,2,2.0,1417.25,0.0,9.0,9.0,0.0
U000679,1,0.0,0.0,0.0,7.0,7.0,0.0
U000680,1,0.0,0.0,0.0,5.0,5.0,0.0
U000681,2,1.0,752.88,0.0,16.0,16.0,0.0
U000682,0,2.0,1326.52,0.5,8.0,8.0,0.0
U000683,1,2.0,1207.35,0.0,6.0,6.0,0.0
U000684,3,10.0,4232.38,0.3,10.0,10.0,2.0
U000685,3,3.0,2181.4,0.0,8.0,8.0,1.0
U000686,1,0.0,0.0,0.0,5.0,5.0,0.0
U000687,3,4.0,1139.07,0.25,9.0,9.0,1.0
U000688,1,2.0,472.7,0.0,8.0,8.0,1.0
U000689,2,1.0,38.42,0.0,9.0,9.0,0.0
U000690,1,1.0,182.42,0.0,2.0,2.0,0.0
U000691,3,3.0,5137.970000000001,0.0,7.0,7.0,0.0
U000692,1,2.0,1050.65,0.0,5.0,5.0,0.0
U000693,1,3.0,1246.0,0.3333333333333333,4.0,4.0,0.0
U000694,0,2.0,410.75,0.5,7.0,7.0,0.0
U000695,3,3.0,1437.6399999999999,0.0,10.0,10.0,2.0
U000696,1,1.0,96.75,0.0,7.0,7.0,0.0
U000697,1,0.0,0.0,0.0,4.0,4.0,0.0
U000698,2,3.0,1441.8600000000001,0.0,11.0,11.0,0.0
U000699,2,1.0,293.34,0.0,12.0,12.0,0.0
U000700,0,2.0,29.049999999999997,0.5,9.0,9.0,0.0
U000701,1,2.0,953.86,0.0,6.0,6.0,1.0
U000702,3,2.0,3003.13,0.5,6.0,6.0,1.0
U000703,0,2.0,727.34,0.5,5.0,5.0,0.0
U000704,3,4.0,4290.29,0.25,8.0,8.0,1.0
U000705,0,2.0,402.94000000000005,0.5,5.0,5.0,1.0
U000706,1,2.0,840.84,0.0,8.0,8.0,0.0
U000707,1,5.0,313.69,0.2,4.0,4.0,0.0
U000708,2,3.0,1225.24,0.3333333333333333,10.0,10.0,0.0
U000709,2,0.0,0.0,0.0,9.0,9.0,0.0
U000710,2,0.0,0.0,0.0,9.0,9.0,0.0
U000711,1,1.0,798.25,0.0,6.0,6.0,0.0
U000712,0,3.0,418.06,0.6666666666666666,4.0,4.0,0.0
U000713,3,5.0,1755.8600000000001,0.2,4.0,4.0,2.0
U000714,3,6.0,1353.9,0.0,7.0,7.0,0.0
U000715,2,0.0,0.0,0.0,13.0,13.0,0.0
U000716,3,3.0,1805.7599999999998,0.0,5.0,5.0,1.0
U000717,3,4.0,4414.8,0.5,7.0,7.0,0.0
U000718,0,2.0,116.50999999999999,0.5,5.0,5.0,0.0
U000719,2,1.0,788.84,0.0,11.0,11.0,0.0
U000720,2,0.0,0.0,0.0,9.0,9.0,0.0
U000721,2,2.0,1608.61,0.0,12.0,12.0,1.0
U000722,2,2.0,1885.6200000000001,0.0,11.0,11.0,0.0
U000723,1,0.0,0.0,0.0,8.0,8.0,0.0
U000724,1,1.0,27.24,0.0,8.0,8.0,0.0
U000725,3,4.0,1199.56,0.0,5.0,5.0,2.0
U000726,1,0.0,0.0,0.0,5.0,5.0,0.0
U000727,1,0.0,0.0,0.0,8.0,8.0,0.0
U000728,0,2.0,222.98999999999998,0.5,8.0,8.0,1.0
U000729,2,0.0,0.0,0.0,9.0,9.0,0.0
U000730,3,4.0,4872.18,0.25,7.0,7.0,1.0
U000731,3,2.0,4812.07,0.0,6.0,6.0,1.0
U000732,3,3.0,2150.81,0.3333333333333333,5.0,5.0,1.0
U000733,2,0.0,0.0,0.0,10.0,10.0,0.0
U000734,0,3.0,2739.7999999999997,0.6666666666666666,9.0,9.0,0.0
U000735,3,3.0,602.67,0.3333333333333333,8.0,8.0,1.0
U000736,0,2.0,1326.0500000000002,0.5,10.0,10.0,0.0
U000737,2,2.0,5328.28,0.5,14.0,14.0,0.0
U000738,0,2.0,2503.28,0.5,10.0,10.0,0.0
U000739,1,0.0,0.0,0.0,8.0,8.0,0.0
U000740,1,1.0,254.58,0.0,6.0,6.0,0.0
U000741,2,3.0,777.53,0.0,16.0,16.0,0.0
U000742,0,2.0,3033.63,0.5,5.0,5.0,0.0
U000743,1,1.0,1251.31,0.0,7.0,7.0,1.0
U000744,2,1.0,332.69,0.0,9.0,9.0,0.0
U000745,3,4.0,3516.92,0.25,7.0,7.0,1.0
U000746,2,2.0,1334.13,0.5,12.0,12.0,0.0
U000747,3,4.0,1256.46,0.5,8.0,7.0,1.0
U000748,1,0.0,0.0,0.0,6.0,6.0,0.0
U000749,2,2.0,1790.4299999999998,0.0,14.0,14.0,1.0
U000750,1,2.0,825.02,0.0,6.0,6.0,0.0
U000751,1,2.0,515.7,0.0,2.0,2.0,0.0
U000752,1,2.0,220.36,0.0,6.0,6.0,0.0
U000753,1,1.0,98.81,0.0,4.0,4.0,1.0
U000754,1,4.0,861.12,0.0,7.0,7.0,0.0
U000755,2,2.0,72.09,0.5,11.0,11.0,0.0
U000756,0,1.0,577.95,1.0,4.0,4.0,0.0
U000757,2,1.0,61.14,0.0,9.0,9.0,0.0
U000758,3,3.0,6313.91,0.0,3.0,3.0,0.0
U000759,1,1.0,1273.88,0.0,6.0,6.0,0.0
U000760,1,0.0,0.0,0.0,4.0,4.0,0.0
U000761,3,3.0,5345.42,0.3333333333333333,5.0,5.0,0.0
U000762,1,0.0,0.0,0.0,7.0,7.0,0.0
U000763,3,2.0,1790.38,0.0,7.0,7.0,1.0
U000764,2,0.0,0.0,0.0,11.0,11.0,0.0
U000765,2,1.0,268.79,0.0,14.0,14.0,1.0
U000766,0,1.0,22.15,1.0,6.0,6.0,0.0
U000767,2,1.0,20.94,0.0,10.0,10.0,1.0
U000768,0,2.0,1072.2,0.5,10.0,10.0,0.0
U000769,2,1.0,21.2,0.0,12.0,12.0,0.0
U000770,1,2.0,1067.56,0.0,8.0,8.0,1.0
U000771,2,3.0,4758.04,0.0,15.0,15.0,0.0
U000772,3,4.0,926.95,0.25,7.0,7.0,2.0
U000773,3,2.0,2005.09,0.0,8.0,8.0,1.0
U000774,2,2.0,891.31,0.0,11.0,11.0,1.0
U000775,2,0.0,0.0,0.0,11.0,11.0,0.0
U000776,1,0.0,0.0,0.0,8.0,8.0,0.0
U000777,2,0.0,0.0,0.0,13.0,13.0,0.0
U000778,3,3.0,5331.24,0.0,7.0,7.0,1.0
U000779,3,5.0,4050.69,0.4,11.0,11.0,1.0
U000780,1,3.0,716.47,0.0,8.0,8.0,0.0
U000781,1,2.0,912.09,0.0,6.0,6.0,0.0
U000782,1,3.0,1023.1,0.0,5.0,5.0,1.0
U000783,1,0.0,0.0,0.0,8.0,8.0,0.0
U000784,3,5.0,2588.6,0.0,4.0,4.0,3.0
U000785,3,3.0,4009.73,0.0,9.0,9.0,0.0
U000786,1,1.0,48.22,0.0,5.0,5.0,0.0
U000787,1,2.0,362.95,0.0,7.0,7.0,0.0
U000788,3,4.0,746.4100000000001,0.25,10.0,10.0,1.0
U000789,1,0.0,0.0,0.0,8.0,8.0,0.0
U000790,1,0.0,0.0,0.0,8.0,8.0,0.0
U000791,1,1.0,265.16,0.0,8.0,8.0,0.0
U000792,3,3.0,5145.01,0.3333333333333333,6.0,6.0,0.0
U000793,3,3.0,2401.52,0.0,10.0,10.0,2.0
U000794,0,2.0,2667.7,0.5,10.0,10.0,0.0
U000795,3,6.0,1389.13,0.3333333333333333,6.0,6.0,2.0
U000796,3,4.0,1453.8300000000002,0.25,9.0,9.0,3.0
U000797,2,2.0,777.73,0.5,11.0,11.0,1.0
U000798,1,3.0,1705.1,0.3333333333333333,3.0,3.0,0.0
U000799,2,1.0,473.62,0.0,9.0,9.0,0.0
U000800,0,2.0,501.26,0.5,7.0,7.0,0.0
U000801,3,6.0,2363.44,0.3333333333333333,7.0,7.0,2.0
U000802,1,2.0,421.37,0.0,7.0,7.0,0.0
U000803,3,2.0,2893.35,0.0,8.0,8.0,1.0
U000804,0,2.0,1284.38,0.5,8.0,8.0,0.0
U000805,2,1.0,157.67,0.0,11.0,11.0,0.0
U000806,0,1.0,503.48,1.0,9.0,9.0,0.0
U000807,2,1.0,375.69,0.0,10.0,10.0,0.0
U000808,1,0.0,0.0,0.0,8.0,8.0,0.0
U000809,2,1.0,273.5,0.0,9.0,9.0,1.0
U000810,1,2.0,2215.09,0.0,6.0,6.0,0.0
U000811,0,3.0,1041.11,0.6666666666666666,7.0,7.0,1.0
U000812,2,0.0,0.0,0.0,10.0,10.0,0.0
U000813,0,1.0,1366.44,1.0,5.0,5.0,0.0
U000814,0,2.0,498.86,0.5,10.0,10.0,0.0
U000815,3,5.0,2289.6400000000003,0.0,5.0,5.0,1.0
U000816,1,0.0,0.0,0.0,7.0,7.0,0.0
U000817,3,6.0,5405.98,0.0,7.0,7.0,2.0
U000818,2,2.0,92.41,0.5,12.0,11.0,0.0
U000819,2,2.0,235.2,0.5,13.0,13.0,0.0
U000820,3,3.0,1586.86,0.0,8.0,8.0,2.0
U000821,2,2.0,642.54,0.0,14.0,14.0,0.0
U000822,1,1.0,837.26,0.0,3.0,3.0,0.0
U000823,1,3.0,596.82,0.0,7.0,7.0,1.0
U000824,2,2.0,1073.85,0.0,13.0,13.0,1.0
U000825,2,3.0,249.04,0.3333333333333333,12.0,12.0,0.0
U000826,2,2.0,748.44,0.5,10.0,10.0,1.0
U000827,3,3.0,3314.39,0.0,5.0,5.0,2.0
U000828,0,1.0,131.46,1.0,12.0,12.0,0.0
U000829,3,4.0,6821.26,0.0,14.0,14.0,2.0
U000830,0,2.0,193.22,0.5,9.0,9.0,0.0
U000831,2,1.0,734.45,0.0,14.0,14.0,0.0
U000832,0,3.0,707.14,0.6666666666666666,8.0,8.0,0.0
U000833,2,3.0,1221.02,0.0,12.0,12.0,1.0
U000834,0,2.0,948.21,0.5,7.0,7.0,0.0
U000835,2,1.0,543.8,0.0,11.0,11.0,0.0
U000836,0,2.0,782.01,0.5,5.0,5.0,0.0
U000837,3,5.0,3717.83,0.0,7.0,7.0,2.0
U000838,2,1.0,563.23,0.0,10.0,10.0,0.0
U000839,1,1.0,1224.53,0.0,7.0,7.0,0.0
U000840,3,2.0,2281.9700000000003,0.0,9.0,9.0,1.0
U000841,3,4.0,860.29,0.0,10.0,10.0,1.0
U000842,0,3.0,427.8,0.6666666666666666,7.0,7.0,0.0
U000843,1,3.0,1646.45,0.0,8.0,8.0,0.0
U000844,3,3.0,5311.05,0.0,4.0,4.0,1.0
U000845,0,4.0,1120.4,0.5,6.0,6.0,0.0
U000846,3,4.0,2340.55,0.0,10.0,10.0,1.0
U000847,1,1.0,388.4,0.0,4.0,4.0,0.0
U000848,1,2.0,151.68,0.0,7.0,7.0,0.0
U000849,1,1.0,625.02,0.0,8.0,8.0,0.0
U000850,2,1.0,235.87,0.0,11.0,11.0,0.0
U000851,2,0.0,0.0,0.0,9.0,9.0,0.0
U000852,1,0.0,0.0,0.0,7.0,7.0,0.0
U000853,2,2.0,710.5,0.0,10.0,10.0,1.0
U000854,0,3.0,1608.84,0.6666666666666666,6.0,6.0,0.0
U000855,2,0.0,0.0,0.0,10.0,10.0,0.0
U000856,0,3.0,2331.94,0.6666666666666666,8.0,8.0,1.0
U000857,2,2.0,396.69,0.0,11.0,11.0,0.0
U000858,1,5.0,326.74,0.2,5.0,5.0,0.0
U000859,1,0.0,0.0,0.0,6.0,6.0,0.0
U000860,3,2.0,5903.9800000000005,0.0,7.0,7.0,0.0
U000861,2,2.0,588.98,0.0,9.0,9.0,1.0
U000862,1,1.0,2368.55,0.0,2.0,2.0,1.0
U000863,2,2.0,317.77,0.0,10.0,10.0,1.0
U000864,1,0.0,0.0,0.0,7.0,7.0,0.0
U000865,1,2.0,509.44,0.0,6.0,6.0,1.0
U000866,2,1.0,939.05,0.0,10.0,10.0,0.0
U000867,2,3.0,387.07,0.0,12.0,12.0,1.0
U000868,0,2.0,260.15,0.5,9.0,9.0,0.0
U000869,1,2.0,1041.12,0.0,8.0,8.0,1.0
U000870,1,2.0,339.07,0.0,6.0,6.0,0.0
U000871,2,2.0,1578.1899999999998,0.0,11.0,11.0,1.0
U000872,1,0.0,0.0,0.0,7.0,7.0,0.0
U000873,1,0.0,0.0,0.0,8.0,8.0,0.0
U000874,1,0.0,0.0,0.0,6.0,6.0,0.0
U000875,2,2.0,144.51999999999998,0.5,10.0,10.0,1.0
U000876,1,2.0,738.16,0.0,8.0,8.0,0.0
U000877,0,2.0,2184.62,0.5,8.0,8.0,1.0
U000878,3,3.0,890.01,0.0,8.0,8.0,1.0
U000879,1,3.0,611.07,0.3333333333333333,3.0,3.0,1.0
U000880,0,1.0,1662.21,1.0,5.0,5.0,0.0
U000881,2,3.0,2349.6499999999996,0.3333333333333333,10.0,10.0,0.0
U000882,2,0.0,0.0,0.0,13.0,13.0,0.0
U000883,1,1.0,126.4,0.0,7.0,7.0,0.0
U000884,1,2.0,947.0999999999999,0.0,8.0,8.0,0.0
U000885,1,0.0,0.0,0.0,3.0,3.0,0.0
U000886,3,4.0,3920.16,0.25,3.0,3.0,0.0
U000887,1,1.0,9.0,0.0,8.0,8.0,0.0
U000888,3,5.0,3415.24,0.6,8.0,8.0,2.0
